initial,modified
0.260000000000005,0.000999999999997669
0.258000000000003,0
0.260999999999996,0
0.308,0
0.304000000000002,0
0.324000000000005,0
0.299999999999997,0
0.303000000000004,0.00100000000000477
0.258000000000003,0
0.265000000000001,0.00100000000000477
0.259,0.000999999999997669
0.254999999999995,0
0.258000000000003,0.000999999999997669
0.257999999999996,0
0.256,0
0.262999999999998,0
0.258000000000003,0.000999999999997669
0.268000000000001,0.000999999999997669
0.268000000000001,0
0.268999999999998,0.00100000000000477
0.262,0
0.256999999999998,0.00100000000000477
0.260999999999996,0.000999999999997669
0.271999999999998,0
0.259,0.000999999999997669
0.253999999999998,0
0.255000000000003,0
0.289999999999999,0
0.261000000000003,0.000999999999997669
0.258000000000003,0.000999999999997669
0.269999999999996,0
0.264000000000003,0
0.274000000000001,0.000999999999997669
0.320999999999998,0.000999999999997669
0.300000000000004,0.00100000000000477
0.314999999999998,0
0.300000000000004,0
0.295999999999999,0
0.256999999999998,0
0.256999999999998,0.000999999999997669
0.301000000000002,0
0.268999999999998,0.00100000000000477
0.262999999999991,0
0.262999999999991,0
0.254999999999995,0
0.254999999999995,0
0.260999999999996,0
0.268000000000001,0
0.262,0
0.260000000000005,0.00100000000000477
0.260999999999996,0
0.276999999999987,0.00100000000000477
0.262,0.000999999999990564
0.27600000000001,0
0.260999999999996,0
0.259,0
0.263999999999996,0.00100000000000477
0.263000000000005,0
0.259999999999991,0
0.298000000000002,0.00100000000000477
0.257999999999996,0
0.281000000000006,0.000999999999990564
0.25800000000001,0
0.254000000000005,0
0.259,0.00100000000000477
0.274000000000001,0.000999999999990564
0.279999999999987,0
0.257000000000005,0.00100000000000477
0.25800000000001,0.000999999999990564
0.275999999999996,0.000999999999990564
0.263999999999996,0
0.265000000000001,0.00100000000000477
0.263000000000005,0
0.259999999999991,0.00100000000000477
0.263000000000005,0.00100000000000477
0.269999999999996,0.000999999999990564
0.259,0.00100000000000477
0.286000000000001,0
0.311000000000007,0.00100000000000477
0.313000000000002,0
0.298000000000002,0
0.322000000000003,0.000999999999990564
0.272000000000006,0
0.263000000000005,0
0.26400000000001,0.000999999999990564
0.265000000000001,0.000999999999990564
0.269999999999996,0
0.275999999999996,0
0.271999999999991,0
0.283000000000001,0
0.298000000000002,0.00100000000000477
0.26100000000001,0.00100000000000477
0.259999999999991,0
0.259,0
0.26400000000001,0
0.283000000000001,0.00100000000000477
0.259999999999991,0
0.260999999999996,0
0.263000000000005,0
0.263999999999996,0.00100000000000477
0.266000000000005,0.00100000000000477
0.260999999999996,0
0.262,0.00100000000000477
0.259,0
0.257000000000005,0.000999999999990564
0.25800000000001,0
0.263000000000005,0
0.269000000000005,0
0.263000000000005,0
0.259999999999991,0
0.287000000000006,0.00100000000000477
0.259999999999991,0.00100000000000477
0.263000000000005,0
0.265000000000001,0.00100000000000477
0.262999999999991,0
0.260000000000005,0.00100000000000477
0.260999999999996,0.00100000000000477
0.271000000000001,0.00100000000000477
0.260000000000005,0
0.27000000000001,0
0.260999999999996,0
0.262,0
0.304000000000002,0.000999999999990564
0.260999999999996,0
0.263999999999996,0.000999999999990564
0.302000000000007,0.00100000000000477
0.263000000000005,0.000999999999990564
0.260999999999996,0
0.254999999999995,0
0.264999999999986,0.00100000000000477
0.26400000000001,0
0.295000000000002,0
0.293999999999997,0
0.306999999999988,0
0.317000000000007,0.000999999999990564
0.311999999999998,0.00100000000000477
0.294000000000011,0.000999999999990564
0.346999999999994,0
0.288000000000011,0.00100000000000477
0.290000000000006,0.000999999999990564
0.283000000000001,0
0.265000000000001,0
0.260000000000005,0
0.257999999999996,0.00100000000000477
0.266999999999996,0.00100000000000477
0.269000000000005,0.00100000000000477
0.257999999999996,0.000999999999990564
0.256,0
0.25500000000001,0.00100000000000477
0.256,0.00100000000000477
0.317999999999998,0.00100000000000477
0.301999999999992,0.00100000000000477
0.319999999999993,0
0.35499999999999,0.00100000000000477
0.304000000000002,0.000999999999990564
0.275000000000006,0
0.26100000000001,0.00100000000000477
0.260000000000005,0
0.265000000000001,0
0.263999999999996,0
0.260999999999996,0
0.260000000000005,0
0.263000000000005,0
0.283000000000001,0.00100000000000477
0.271000000000001,0.00100000000000477
0.284999999999997,0
0.275999999999996,0
0.257999999999996,0
0.256999999999991,0
0.263999999999996,0.00100000000000477
0.26400000000001,0.00100000000000477
0.256,0.00100000000000477
0.274000000000001,0.00100000000000477
0.25500000000001,0.00100000000000477
0.262,0
0.259,0
0.260000000000005,0
0.257999999999996,0.000999999999990564
0.254999999999995,0
0.266999999999996,0
0.269000000000005,0.00100000000000477
0.253999999999991,0
0.265000000000001,0
0.256,0
0.25800000000001,0.00100000000000477
0.298999999999992,0.000999999999990564
0.257999999999996,0
0.260000000000005,0.00100000000000477
0.26400000000001,0.00100000000000477
0.277999999999992,0
0.257999999999996,0
0.259,0
0.260999999999996,0.000999999999990564
0.278000000000006,0
0.266000000000005,0
0.271000000000001,0
0.268000000000001,0.00100000000000477
0.259,0
0.262,0.00100000000000477
0.263999999999996,0
0.260999999999996,0
0.25800000000001,0
0.269000000000005,0.00100000000000477
0.268000000000001,0.00100000000000477
0.296999999999997,0
0.256999999999991,0.00100000000000477
0.260999999999996,0.000999999999990564
0.263000000000005,0.000999999999990564
0.263000000000005,0.00100000000000477
0.260999999999996,0.00100000000000477
0.274999999999991,0.000999999999990564
0.284999999999997,0.00100000000000477
0.299000000000007,0.00100000000000477
0.292999999999992,0
0.304999999999993,0.00100000000000477
0.307000000000002,0.00100000000000477
0.298000000000002,0.00100000000000477
0.269000000000005,0.000999999999990564
0.256,0
0.256999999999991,0.000999999999990564
0.282000000000011,0.00100000000000477
0.280000000000001,0.000999999999990564
0.262,0.00100000000000477
0.277999999999992,0.000999999999976353
0.266999999999996,0
0.27000000000001,0.00100000000000477
0.260999999999996,0
0.25800000000001,0.00100000000000477
0.259000000000015,0
0.264999999999986,0
0.263000000000005,0
0.259999999999991,0.00100000000000477
0.262,0
0.259999999999991,0.00100000000000477
0.257999999999981,0.00100000000000477
0.257000000000005,0
0.262,0.00100000000000477
0.254000000000019,0
0.282000000000011,0
0.259999999999991,0.00100000000000477
0.272999999999996,0.00100000000000477
0.257999999999981,0
0.262,0.00100000000000477
0.263000000000005,0
0.274000000000001,0.00100000000000477
0.262,0.00100000000000477
0.281000000000006,0.00100000000000477
0.260999999999996,0
0.294999999999987,0
0.268000000000001,0
0.262,0
0.26600000000002,0.00100000000000477
0.263000000000005,0.00100000000000477
0.262999999999977,0
0.26400000000001,0
0.271000000000015,0
0.25800000000001,0
0.258999999999986,0
0.260999999999996,0.00100000000000477
0.263999999999982,0.00100000000000477
0.262,0.000999999999976353
0.270999999999987,0.00100000000000477
0.258999999999986,0
0.277000000000015,0
0.257999999999981,0
0.25800000000001,0.00100000000000477
0.260000000000019,0.00100000000000477
0.262,0
0.256,0
0.275000000000006,0
0.254999999999995,0
0.262,0.00100000000000477
0.253999999999991,0
0.319999999999993,0.00100000000000477
0.292000000000002,0
0.311999999999983,0.00100000000000477
0.299999999999983,0
0.335000000000008,0
0.283000000000015,0
0.319000000000017,0
0.262,0
0.277999999999992,0.00100000000000477
0.262,0.00100000000000477
0.261000000000024,0.00100000000000477
0.25800000000001,0
0.263999999999982,0
0.256999999999977,0
0.259000000000015,0
0.289999999999992,0
0.258999999999986,0
0.268000000000001,0.000999999999976353
0.283999999999992,0.00100000000000477
0.25800000000001,0.00100000000000477
0.263000000000005,0
0.259000000000015,0
0.274000000000001,0.000999999999976353
0.274000000000001,0.000999999999976353
0.270999999999987,0
0.265000000000015,0.00100000000000477
0.263000000000005,0
0.257000000000005,0
0.262,0
0.266999999999996,0.00100000000000477
0.264999999999986,0
0.278999999999996,0
0.27000000000001,0.00100000000000477
0.268000000000001,0.00100000000000477
0.269000000000005,0
0.26400000000001,0
0.265000000000015,0.00100000000000477
0.258999999999986,0
0.300000000000011,0
0.290999999999997,0.00100000000000477
0.262,0
0.257000000000005,0
0.268000000000001,0
0.263999999999982,0.00100000000000477
0.27000000000001,0.00100000000000477
0.281000000000006,0
0.259000000000015,0.00100000000000477
0.268000000000001,0
0.264999999999986,0.00100000000000477
0.25800000000001,0
0.256,0.00100000000000477
0.263000000000005,0.00100000000000477
0.272999999999996,0
0.259999999999991,0.00100000000000477
0.25800000000001,0
0.262999999999977,0
0.259000000000015,0
0.259999999999991,0.00100000000000477
0.260999999999996,0.00100000000000477
0.259999999999991,0
0.282999999999987,0
0.260999999999996,0
0.262,0
0.262,0
0.260999999999996,0
0.260999999999996,0.000999999999976353
0.26400000000001,0.00100000000000477
0.26400000000001,0.00100000000000477
0.301000000000016,0
0.311000000000007,0
0.255000000000024,0.00100000000000477
0.257000000000005,0.00100000000000477
0.265999999999991,0.00100000000000477
0.265999999999991,0.00100000000000477
0.257000000000005,0
0.271000000000015,0
0.254999999999995,0.00100000000000477
0.263000000000005,0
0.262,0.000999999999976353
0.26600000000002,0.00100000000000477
0.262,0.00100000000000477
0.266999999999996,0
0.262,0
0.282000000000011,0
0.25800000000001,0.00100000000000477
0.268000000000001,0.00100000000000477
0.292000000000002,0
0.301999999999992,0.00100000000000477
0.283999999999992,0
0.281999999999982,0.00100000000000477
0.25800000000001,0.00100000000000477
0.258999999999986,0
0.268000000000001,0
0.263999999999982,0
0.278999999999996,0.00100000000000477
0.277999999999992,0
0.286000000000001,0.00100000000000477
0.265000000000015,0
0.263000000000005,0
0.256,0.00100000000000477
0.262,0
0.300000000000011,0
0.266999999999996,0
0.278999999999996,0
0.27000000000001,0
0.262999999999977,0
0.263999999999982,0.00100000000000477
0.316000000000003,0.00100000000000477
0.324000000000012,0
0.292000000000002,0.000999999999976353
0.29000000000002,0
0.275000000000006,0
0.256999999999977,0.00100000000000477
0.263999999999982,0.00100000000000477
0.257000000000005,0
0.269000000000005,0.00100000000000477
0.259000000000015,0.00100000000000477
0.331999999999994,0.00100000000000477
0.25800000000001,0.00100000000000477
0.253999999999991,0
0.25800000000001,0
0.268000000000001,0
0.26400000000001,0
0.264999999999986,0
0.266999999999996,0
0.256,0
0.263000000000005,0.000999999999976353
0.27000000000001,0
0.263999999999982,0.000999999999976353
0.262,0
0.257000000000005,0
0.299000000000007,0.00100000000000477
0.344999999999999,0
0.293999999999983,0
0.288999999999987,0
0.292000000000002,0.00100000000000477
0.287000000000006,0
0.272999999999996,0
0.282000000000011,0.00100000000000477
0.257999999999981,0
0.25800000000001,0
0.260999999999996,0
0.258999999999986,0.000999999999976353
0.263000000000005,0
0.270999999999987,0.00100000000000477
0.254999999999995,0
0.263999999999982,0
0.25800000000001,0.000999999999976353
0.262,0
0.259999999999991,0.000999999999976353
0.293000000000006,0.00100000000000477
0.264999999999986,0.00100000000000477
0.27000000000001,0.00100000000000477
0.257000000000005,0
0.26400000000001,0
0.262,0.000999999999976353
0.254999999999995,0.00100000000000477
0.254000000000019,0
0.251000000000005,0.00100000000000477
0.257000000000005,0.00100000000000477
0.27000000000001,0.00100000000000477
0.25200000000001,0.00100000000000477
0.257999999999981,0.000999999999976353
0.269000000000005,0.00100000000000477
0.294000000000011,0
0.264999999999986,0
0.259000000000015,0.00100000000000477
0.268000000000001,0
0.258999999999986,0.00100000000000477
0.268000000000001,0
0.262,0
0.262,0
0.259000000000015,0.00100000000000477
0.260999999999996,0.00100000000000477
0.26400000000001,0.00100000000000477
0.274999999999977,0.00100000000000477
0.265000000000015,0.00100000000000477
0.262,0.00100000000000477
0.26400000000001,0.00100000000000477
0.259999999999991,0
0.330000000000013,0.00100000000000477
0.336000000000013,0
0.391999999999996,0
0.294999999999987,0.00100000000000477
0.257999999999981,0.00100000000000477
0.26400000000001,0
0.257000000000005,0
0.25800000000001,0.00100000000000477
0.258999999999986,0.00100000000000477
0.265999999999991,0.00100000000000477
0.26400000000001,0
0.257999999999981,0.00100000000000477
0.258999999999986,0.000999999999976353
0.284999999999997,0
0.254000000000019,0.00100000000000477
0.310000000000002,0
0.268000000000001,0
0.262,0.00100000000000477
0.254999999999995,0.00100000000000477
0.258999999999986,0.00100000000000477
0.260999999999996,0.000999999999976353
0.268000000000001,0.00100000000000477
0.264999999999986,0
0.259999999999991,0.00100000000000477
0.258999999999986,0.00100000000000477
0.272999999999996,0
0.274000000000001,0
0.275000000000006,0
0.26400000000001,0
0.274000000000001,0.00100000000000477
0.258999999999986,0
0.258999999999986,0
0.260999999999996,0
0.253999999999991,0.00100000000000477
0.259000000000015,0.00100000000000477
0.254999999999995,0.00100000000000477
0.265000000000015,0.00100000000000477
0.26400000000001,0
0.259000000000015,0.00100000000000477
0.266999999999996,0.000999999999976353
0.263000000000005,0
0.259999999999991,0.00100000000000477
0.262,0
0.278999999999996,0
0.262,0.00100000000000477
0.265000000000015,0
0.262,0
0.305000000000007,0.000999999999976353
0.260999999999996,0.00100000000000477
0.259000000000015,0.00100000000000477
0.266999999999996,0
0.269000000000005,0
0.251000000000005,0.00100000000000477
0.263000000000005,0.00100000000000477
0.26400000000001,0
0.269000000000005,0
0.260999999999996,0
0.268000000000001,0
0.260999999999996,0.00100000000000477
0.269000000000005,0.00100000000000477
0.259999999999991,0
0.258999999999986,0.00100000000000477
0.260000000000019,0
0.260999999999996,0.00100000000000477
0.27000000000001,0.00100000000000477
0.259000000000015,0
0.265999999999991,0
0.268000000000001,0
0.276999999999987,0.00100000000000477
0.256,0.00100000000000477
0.263000000000005,0
0.259999999999991,0.00100000000000477
0.264999999999986,0.00100000000000477
0.260000000000019,0.00100000000000477
0.274000000000001,0
0.264999999999986,0
0.259000000000015,0.00100000000000477
0.264999999999986,0
0.304999999999978,0
0.263000000000005,0
0.259000000000015,0
0.260999999999996,0
0.26400000000001,0.00100000000000477
0.254999999999995,0
0.256,0.00100000000000477
0.268000000000001,0.000999999999976353
0.268000000000001,0.00100000000000477
0.256,0.00100000000000477
0.259000000000015,0
0.275000000000006,0
0.262,0
0.259999999999991,0.00100000000000477
0.262,0
0.26400000000001,0.000999999999976353
0.264999999999986,0
0.261000000000024,0
0.278999999999996,0
0.257000000000005,0
0.263000000000005,0.00100000000000477
0.265999999999991,0
0.265999999999991,0
0.257000000000005,0
0.263000000000005,0
0.256,0
0.300999999999988,0
0.282000000000011,0.00100000000000477
0.25800000000001,0
0.264999999999986,0.000999999999976353
0.263000000000005,0.000999999999976353
0.256,0.00100000000000477
0.299999999999983,0
0.273000000000025,0.00100000000000477
0.265999999999991,0
0.268000000000001,0
0.274000000000001,0
0.268000000000001,0.00100000000000477
0.263000000000005,0
0.268000000000001,0.000999999999976353
0.270999999999987,0.00100000000000477
0.260000000000019,0
0.280000000000001,0
0.260999999999996,0.00100000000000477
0.262,0.00100000000000477
0.288999999999987,0
0.260000000000019,0.00100000000000477
0.258999999999986,0
0.276999999999987,0.000999999999976353
0.256,0
0.289999999999992,0
0.299000000000007,0.00100000000000477
0.274000000000001,0.00100000000000477
0.284999999999997,0.00100000000000477
0.272999999999996,0.000999999999976353
0.287000000000006,0.000999999999976353
0.280999999999949,0.000999999999976353
0.288999999999987,0
0.344000000000051,0.0010000000000332
0.337000000000046,0
0.331000000000017,0
0.345000000000027,0.0010000000000332
0.367999999999995,0.0010000000000332
0.31800000000004,0.0010000000000332
0.290999999999997,0
0.258000000000038,0.0010000000000332
0.259000000000015,0
0.281000000000006,0.000999999999976353
0.257999999999981,0.000999999999976353
0.263000000000034,0.0010000000000332
0.26400000000001,0
0.262,0
0.255999999999972,0
0.277999999999963,0
0.258000000000038,0.000999999999976353
0.259999999999991,0
0.257000000000005,0
0.258000000000038,0
0.259000000000015,0
0.269000000000005,0.0010000000000332
0.262999999999977,0.000999999999976353
0.258000000000038,0
0.259000000000015,0.000999999999976353
0.269000000000005,0
0.259999999999991,0
0.268000000000029,0.0010000000000332
0.257000000000005,0
0.262,0
0.26400000000001,0.000999999999976353
0.256000000000029,0
0.268000000000029,0.000999999999976353
0.262,0.000999999999976353
0.259999999999991,0.0010000000000332
0.281000000000006,0.000999999999976353
0.261000000000024,0.000999999999976353
0.30400000000003,0.000999999999976353
0.262999999999977,0.0010000000000332
0.273000000000025,0
0.274000000000001,0.0010000000000332
0.259999999999991,0.0010000000000332
0.259999999999991,0
0.288999999999987,0.000999999999976353
0.257999999999981,0
0.278999999999996,0
0.268000000000029,0.0010000000000332
0.274000000000001,0
0.260999999999967,0.000999999999976353
0.269999999999982,0.000999999999976353
0.266999999999996,0.000999999999976353
0.384000000000015,0.000999999999976353
0.441000000000031,0.000999999999976353
0.337999999999965,0.000999999999976353
0.410000000000025,0
0.396999999999991,0.000999999999976353
0.350999999999999,0.000999999999976353
0.34499999999997,0.0010000000000332
0.34899999999999,0.00200000000000955
0.418000000000006,0
0.414999999999964,0
0.407000000000039,0.0010000000000332
0.378000000000043,0.0010000000000332
0.299000000000035,0
0.303999999999974,0.000999999999976353
0.307000000000016,0.000999999999976353
0.301999999999964,0.0010000000000332
0.281000000000006,0.0010000000000332
0.346000000000004,0.0010000000000332
0.266999999999996,0.000999999999976353
0.28000000000003,0.000999999999976353
0.289000000000044,0.0010000000000332
0.274000000000001,0
0.321000000000026,0.000999999999976353
0.298000000000002,0.0010000000000332
0.31699999999995,0.0010000000000332
0.297000000000025,0.000999999999976353
0.282000000000039,0
0.262999999999977,0
0.281999999999982,0.000999999999976353
0.293999999999983,0
0.274999999999977,0.000999999999976353
0.319999999999993,0.0010000000000332
0.302000000000021,0.000999999999976353
0.295000000000016,0
0.267999999999972,0
0.274999999999977,0
0.269000000000005,0
0.268000000000029,0.0010000000000332
0.271000000000015,0
0.286000000000001,0
0.334000000000003,0
0.29000000000002,0.000999999999976353
0.286000000000001,0.000999999999976353
0.282000000000039,0.000999999999976353
0.276999999999987,0.000999999999976353
0.281999999999982,0
0.273000000000025,0.000999999999976353
0.274000000000001,0.0010000000000332
0.269999999999982,0.0010000000000332
0.319000000000017,0
0.296999999999969,0.0010000000000332
0.269000000000005,0.000999999999976353
0.269000000000005,0
0.276999999999987,0
0.269999999999982,0
0.27600000000001,0.0010000000000332
0.266999999999996,0.000999999999976353
0.27600000000001,0.000999999999976353
0.26600000000002,0
0.269999999999982,0.000999999999976353
0.26600000000002,0
0.276999999999987,0.000999999999976353
0.278999999999996,0
0.264999999999986,0.000999999999976353
0.271999999999991,0
0.293000000000006,0.000999999999976353
0.276999999999987,0.0010000000000332
0.265999999999963,0.000999999999976353
0.271999999999991,0.0010000000000332
0.28000000000003,0
0.265000000000043,0.0010000000000332
0.261000000000024,0.000999999999976353
0.268999999999949,0.000999999999976353
0.263000000000034,0
0.269000000000005,0.0010000000000332
0.295000000000016,0
0.296999999999969,0
0.270000000000039,0
0.288000000000011,0.0010000000000332
0.271999999999991,0.0010000000000332
0.314000000000021,0.0010000000000332
0.295000000000016,0.000999999999976353
0.275000000000034,0.000999999999976353
0.278999999999996,0
0.279999999999973,0
0.269999999999982,0.000999999999976353
0.283000000000015,0
0.293000000000006,0
0.273000000000025,0.000999999999976353
0.274999999999977,0
0.269999999999982,0
0.290999999999997,0
0.27600000000001,0.000999999999976353
0.27600000000001,0
0.283999999999992,0.000999999999976353
0.273000000000025,0
0.271999999999991,0
0.285000000000025,0
0.271000000000015,0.0010000000000332
0.277000000000044,0.0010000000000332
0.274000000000001,0
0.283999999999992,0
0.282000000000039,0
0.288000000000011,0
0.278999999999996,0.0010000000000332
0.269000000000005,0
0.27600000000001,0
0.283000000000015,0
0.26600000000002,0.000999999999976353
0.270999999999958,0.000999999999976353
0.274000000000001,0.000999999999976353
0.285000000000025,0.0010000000000332
0.317000000000007,0.0010000000000332
0.285999999999945,0.0010000000000332
0.269999999999982,0.000999999999976353
0.27600000000001,0
0.267999999999972,0
0.287999999999954,0.0010000000000332
0.263000000000034,0
0.262,0
0.270999999999958,0.000999999999976353
0.262999999999977,0.000999999999976353
0.265999999999963,0.0010000000000332
0.262,0.000999999999976353
0.269999999999982,0.0010000000000332
0.281999999999982,0
0.273000000000025,0
0.276999999999987,0
0.263999999999953,0.000999999999976353
0.269999999999982,0
0.271999999999991,0.0010000000000332
0.26400000000001,0.0010000000000332
0.26400000000001,0.0010000000000332
0.26600000000002,0
0.302999999999997,0
0.257000000000005,0
0.251999999999953,0
0.265999999999963,0.000999999999976353
0.257000000000005,0.0010000000000332
0.261000000000024,0
0.252999999999986,0
0.259999999999991,0.0010000000000332
0.259999999999991,0.000999999999976353
0.286000000000001,0.000999999999976353
0.257000000000005,0.0010000000000332
0.254000000000019,0
0.271999999999991,0
0.257999999999981,0
0.252999999999986,0
0.271999999999991,0.000999999999976353
0.256000000000029,0.0010000000000332
0.287000000000035,0.000999999999976353
0.329999999999984,0.000999999999976353
0.298999999999978,0
0.384999999999991,0
0.283999999999992,0.0010000000000332
0.324000000000012,0.0010000000000332
0.453999999999951,0.0010000000000332
0.446000000000026,0.000999999999976353
0.444999999999993,0
0.356999999999971,0.0010000000000332
0.333000000000027,0
0.40300000000002,0.000999999999976353
0.299999999999955,0
0.322999999999979,0
0.327999999999975,0.0010000000000332
0.324999999999989,0.000999999999976353
0.310999999999979,0.0010000000000332
0.349999999999966,0
0.357000000000028,0
0.338999999999999,0.000999999999976353
0.324999999999989,0.0010000000000332
0.293999999999983,0
0.297000000000025,0
0.294999999999959,0.0010000000000332
0.33099999999996,0
0.302000000000021,0.000999999999976353
0.341000000000008,0.0010000000000332
0.310999999999979,0.000999999999976353
0.33299999999997,0
0.288000000000011,0.000999999999976353
0.326999999999998,0.0010000000000332
0.316000000000031,0
0.290999999999997,0
0.302999999999997,0
0.260000000000048,0
0.262,0.0010000000000332
0.272999999999968,0.000999999999976353
0.257000000000005,0.000999999999976353
0.267000000000053,0
0.266999999999996,0
0.259000000000015,0
0.250999999999976,0.0010000000000332
0.264999999999986,0.000999999999976353
0.250999999999976,0.0010000000000332
0.254000000000019,0.000999999999976353
0.249000000000024,0.000999999999976353
0.250999999999976,0
0.25200000000001,0
0.25,0
0.254000000000019,0
0.252999999999986,0.000999999999976353
0.260999999999967,0.0010000000000332
0.253999999999962,0.000999999999976353
0.24799999999999,0
0.249000000000024,0.000999999999976353
0.295000000000016,0
0.24799999999999,0.0010000000000332
0.25,0.000999999999976353
0.251999999999953,0.000999999999976353
0.254999999999995,0
0.269999999999982,0
0.262999999999977,0
0.267000000000053,0.0010000000000332
0.268000000000029,0.000999999999976353
0.254999999999995,0.0010000000000332
0.26400000000001,0
0.254000000000019,0.000999999999976353
0.257000000000005,0
0.25200000000001,0
0.254999999999995,0.0010000000000332
0.257000000000005,0.0010000000000332
0.25,0
0.25,0
0.252999999999986,0.0010000000000332
0.258000000000038,0.000999999999976353
0.253999999999962,0.000999999999976353
0.255999999999972,0.000999999999976353
0.249000000000024,0
0.260000000000048,0
0.25,0
0.249000000000024,0.000999999999976353
